age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
54,9,1,6,1,0,0,0,6,0,217,7,999,0,1,-1.7996728420257568,92.89566802978516,-46.17970657348633,1.3185267448425293,5099.37158203125,0
57,5,1,1,1,0,0,0,0,0,203,2,999,1,0,-1.795969009399414,93.07503509521484,-47.09149932861328,1.4068827629089355,5099.3779296875,0
46,1,1,2,1,0,0,1,6,4,275,2,999,0,1,1.0984501838684082,93.9924087524414,-36.40241622924805,4.8578643798828125,5191.0283203125,0
43,9,1,5,0,2,0,1,6,4,746,3,999,0,1,1.0986272096633911,93.99296569824219,-36.4090690612793,4.8561272621154785,5190.8984375,0
51,4,1,6,0,2,0,0,3,4,420,1,999,0,1,1.4,93.91618347167969,-42.68867492675781,4.960998058319092,5228.0810546875,0
34,9,1,5,1,2,0,1,6,4,154,2,999,0,1,1.1019790172576904,93.99385070800781,-36.40081787109375,4.854851722717285,5190.95068359375,0
39,1,2,6,0,0,0,0,6,4,9,5,999,0,1,-1.7964564561843872,92.89529418945312,-46.196266174316406,1.2862696647644043,5099.251953125,0
36,0,2,6,0,2,0,0,1,2,300,1,999,0,1,1.3975098133087158,93.44363403320312,-36.09945297241211,4.957456588745117,5227.95556640625,0
52,2,1,6,1,0,0,1,6,2,189,1,999,0,1,1.0989866256713867,93.99295806884766,-36.402992248535156,4.853215217590332,5190.99462890625,0
50,10,1,3,1,2,2,0,1,4,400,1,999,0,1,1.3954863548278809,93.44371795654297,-36.115455627441406,4.9642205238342285,5228.1,0
36,0,1,3,0,2,0,0,7,3,136,5,999,0,1,-0.10043177008628845,93.20117950439453,-41.98252487182617,4.154811859130859,5195.80078125,0
60,5,0,6,1,0,0,1,6,1,513,1,999,0,1,1.0995614528656006,93.99162292480469,-36.417484283447266,4.8581929206848145,5190.9248046875,0
27,9,1,5,0,2,0,0,6,1,275,1,999,0,1,-1.797107458114624,92.89449310302734,-46.18563461303711,1.305419921875,5099.00390625,0
63,5,1,5,0,0,0,1,9,4,134,3,999,1,0,-3.391714572906494,92.3807601928711,-29.822906494140625,0.7668598294258118,5017.671875,0
53,0,1,6,0,0,2,1,6,3,37,13,999,0,1,1.0981531143188477,93.99480438232422,-36.41537857055664,4.857195854187012,5190.88916015625,0
50,1,1,0,1,2,0,1,4,2,57,2,999,0,1,1.4,94.46410369873047,-41.800689697265625,4.960943698883057,5227.95703125,0
35,0,1,3,1,0,2,0,3,1,84,2,999,0,1,1.397122859954834,93.9170150756836,-42.68994903564453,4.963552951812744,5227.98291015625,0
35,9,1,5,0,0,0,1,4,4,417,1,999,0,1,1.399431824684143,94.464599609375,-41.79539108276367,4.9621758460998535,5227.96142578125,0
48,0,1,3,0,0,2,1,4,3,184,4,999,0,1,1.396628499031067,94.46165466308594,-41.79431915283203,4.860891342163086,5227.85986328125,0
31,9,1,5,0,0,0,1,6,4,212,2,999,0,1,1.0992645025253296,93.99354553222656,-36.401878356933594,4.853510856628418,5191.10009765625,0
48,1,1,0,0,2,0,0,6,4,476,2,999,0,1,-1.7963224649429321,92.8948974609375,-46.183982849121094,1.3435614109039307,5099.25439453125,0
34,9,1,6,0,0,0,0,0,0,147,1,999,1,0,-1.7980101108551025,93.07511901855469,-47.08567810058594,1.4164185523986816,5099.34130859375,0
25,0,2,3,0,0,0,1,6,0,113,1,999,0,1,1.1027008295059204,93.99337005615234,-36.412498474121094,4.8659210205078125,5190.951171875,0
30,7,2,3,0,2,2,0,6,1,95,2,999,1,0,-1.7959213256835938,92.89370727539062,-46.19729995727539,1.3580026626586914,5099.10498046875,0
35,2,0,3,0,2,0,1,4,1,77,1,999,0,1,1.4,94.46175384521484,-41.79248046875,4.966128826141357,5228.0361328125,0
32,7,2,3,0,0,0,0,3,0,186,2,999,0,1,1.4,93.91839599609375,-42.6860237121582,4.9536237716674805,5227.93896484375,0
39,0,1,3,0,2,0,0,6,1,432,2,998,0,1,-1.7951911687850952,92.89449310302734,-46.18449783325195,1.3069405555725098,5099.29833984375,0
34,9,1,6,0,2,0,0,7,4,36,1,999,0,1,-0.10230180621147156,93.20120239257812,-42.008541107177734,4.119791030883789,5195.89599609375,0
36,6,0,6,0,2,0,0,7,4,178,1,999,0,1,-0.09639337658882141,93.20165252685547,-41.992698669433594,4.1190266609191895,5195.85009765625,0
36,9,1,1,0,0,0,0,0,1,316,2,999,1,0,-1.7977286577224731,93.07463073730469,-47.0963134765625,1.4115641117095947,5099.1982421875,0
40,6,1,5,0,0,0,1,4,0,19,18,999,0,1,1.3967275619506836,94.46333312988281,-41.79838562011719,4.9585137367248535,5228.00439453125,0
30,1,1,2,0,0,0,0,3,4,81,1,999,0,1,1.4,93.9183349609375,-42.689544677734375,4.964452266693115,5228.0927734375,0
61,9,1,5,0,0,0,0,8,2,174,2,999,0,1,-3.3958373069763184,92.43179321289062,-26.920124053955078,0.7221246361732483,5017.740234375,0
45,0,1,3,0,0,0,0,7,1,150,1,999,0,1,-0.10100767016410828,93.2009506225586,-41.99453353881836,4.188191890716553,5195.71142578125,0
29,0,2,6,0,0,0,0,1,1,9,7,999,0,1,1.4,93.44229888916016,-36.112545013427734,4.965427875518799,5228.04296875,0
31,1,1,2,0,2,0,1,4,3,24,1,999,0,1,1.3975415229797363,94.46263885498047,-41.803489685058594,4.861335754394531,5228.1,0
48,5,1,0,1,0,2,0,3,1,779,2,999,0,1,1.3970040082931519,93.91645050048828,-42.694557189941406,4.958763122558594,5228.1,0
44,7,1,0,1,0,0,0,3,0,226,1,999,0,1,1.397987723350525,93.91761779785156,-42.70027542114258,4.954997539520264,5227.958984375,0
32,1,1,2,0,2,0,0,6,0,297,2,999,0,1,-1.8009079694747925,92.89437103271484,-46.18657684326172,1.3213143348693848,5099.05322265625,0
29,9,1,5,0,0,0,0,7,2,179,1,999,1,0,-0.09983707964420319,93.20152282714844,-41.98924255371094,4.0731120109558105,5195.896484375,0
51,9,1,5,0,0,0,1,6,4,302,2,999,0,1,1.0972844362258911,93.99313354492188,-36.402408599853516,4.860733509063721,5190.8603515625,0
43,9,1,3,0,2,0,0,1,3,88,1,999,0,1,1.3969745635986328,93.44401550292969,-36.09402084350586,4.9600510597229,5227.74072265625,0
30,0,1,6,0,2,0,0,8,4,133,1,999,0,1,-3.3936352729797363,92.43299102783203,-26.927461624145508,0.7271454930305481,5017.91162109375,0
55,0,0,5,1,0,0,0,3,1,68,4,999,0,1,1.3978029489517212,93.91728973388672,-42.67826843261719,4.961263179779053,5227.97412109375,0
32,1,1,0,1,2,0,1,6,0,469,2,999,0,1,1.0969083309173584,93.99176025390625,-36.39412307739258,4.855693340301514,5190.98193359375,0
48,9,0,5,0,0,0,1,4,1,204,5,999,0,1,1.3984894752502441,94.46378326416016,-41.79375076293945,4.86417818069458,5228.01953125,0
53,6,1,0,0,0,0,0,1,3,268,11,999,0,1,1.4,93.44367980957031,-36.1048583984375,4.96511697769165,5228.1,0
30,7,2,3,0,2,0,1,4,0,10,2,999,0,1,1.3997849225997925,94.46344757080078,-41.789588928222656,4.95672082901001,5228.1,0
33,7,0,3,0,2,2,0,0,0,419,1,999,0,1,-1.7935662269592285,93.0754165649414,-47.090911865234375,1.4782841205596924,5099.296875,0
45,4,1,6,0,2,0,0,7,1,349,1,999,0,1,-0.10373722016811371,93.20012664794922,-41.997596740722656,4.187862396240234,5195.8203125,0
43,2,1,2,1,2,0,0,3,1,174,1,999,0,1,1.3975419998168945,93.91746520996094,-42.711360931396484,4.959968566894531,5228.1,0
37,1,2,6,1,0,0,0,6,2,159,2,999,1,0,-1.7954455614089966,92.89441680908203,-46.19740295410156,1.330826997756958,5099.4248046875,0
26,9,0,6,0,2,0,0,4,3,101,1,4,1,2,-2.8989853858947754,92.96328735351562,-40.80552291870117,1.265474557876587,5076.306640625,0
36,9,0,5,0,2,0,0,1,2,106,3,999,0,1,1.4,93.44587707519531,-36.10356903076172,4.963844299316406,5228.06640625,0
30,9,1,6,1,2,0,1,6,4,72,3,999,0,1,1.0999858379364014,93.99505615234375,-36.39282989501953,4.859746932983398,5190.98828125,0
29,8,2,6,0,2,0,1,6,3,1041,17,999,0,1,1.0998362302780151,93.9927749633789,-36.408599853515625,4.850356578826904,5190.78857421875,0
37,1,1,2,0,0,0,0,6,4,49,3,999,1,0,-1.8005794286727905,92.8952865600586,-46.197566986083984,1.277599811553955,5099.08837890625,0
50,4,1,6,1,0,0,1,4,0,442,2,999,0,1,1.398218035697937,94.46466064453125,-41.78799057006836,4.968132972717285,5228.1,0
45,0,1,6,0,0,2,0,7,4,158,1,999,1,0,-3.393503427505493,92.65088653564453,-30.117713928222656,0.7156797051429749,5017.83154296875,0
46,4,1,2,0,2,0,1,6,2,126,1,999,0,1,1.0968810319900513,93.99420166015625,-36.41222381591797,4.858814239501953,5191.06640625,0
28,1,1,3,0,0,0,1,4,0,216,1,999,0,1,1.3984485864639282,94.46468353271484,-41.79948425292969,4.945939540863037,5228.087890625,0
47,10,1,3,0,2,0,0,7,3,66,1,999,1,0,-0.09897789359092712,93.20079803466797,-41.99699401855469,4.153033256530762,5195.9052734375,0
33,2,1,6,0,2,0,1,4,3,187,2,999,0,1,1.3982685804367065,94.4631576538086,-41.78067398071289,4.958505153656006,5228.1,0
52,7,1,3,0,2,0,1,6,3,108,4,999,0,1,-1.797990083694458,92.89434814453125,-46.18686294555664,1.2711939811706543,5099.12353515625,0
43,0,2,6,0,2,0,1,6,3,48,1,999,0,1,-1.7970679998397827,92.89440155029297,-46.1956901550293,1.2933166027069092,5099.17041015625,0
23,1,2,3,0,2,0,0,3,4,60,1,999,0,1,1.3984260559082031,93.91643524169922,-42.69512939453125,4.955936431884766,5227.94482421875,0
39,7,1,3,0,2,0,1,6,2,17,3,999,0,1,1.100624442100525,93.99394989013672,-36.40204620361328,4.854248046875,5191.021484375,0
32,9,2,6,0,2,0,1,4,3,44,2,999,0,1,1.4,94.46192169189453,-41.8024787902832,4.958201885223389,5228.1,0
41,1,0,0,1,2,0,1,6,1,63,1,999,0,1,1.1022850275039673,93.99431610107422,-36.41301345825195,4.853442192077637,5190.92041015625,0
48,3,1,0,1,2,0,0,1,1,440,2,999,0,1,1.4,93.44471740722656,-36.10834884643555,4.966989517211914,5228.1,0
31,0,1,3,0,2,0,1,6,3,246,1,999,0,1,1.0929690599441528,93.99343872070312,-36.401058197021484,4.855116844177246,5190.966796875,0
51,7,1,3,1,2,2,0,3,0,240,5,999,0,1,1.4,93.91814422607422,-42.69493865966797,4.957666873931885,5227.9189453125,0
35,0,0,6,0,2,0,0,1,4,108,4,999,0,1,1.3996459245681763,93.44469451904297,-36.093753814697266,4.961000442504883,5227.97412109375,0
35,9,1,5,0,0,0,1,6,4,450,1,999,0,1,1.1020430326461792,93.99198913574219,-36.405845642089844,4.855020999908447,5191.08837890625,0
26,1,2,2,0,0,0,1,3,2,77,1,999,0,1,1.3996198177337646,93.91865539550781,-42.708526611328125,4.95764684677124,5227.892578125,0
53,6,1,6,0,0,0,1,6,0,403,2,999,0,1,1.1000888347625732,93.99432373046875,-36.40226364135742,4.854011535644531,5191.0732421875,0
45,1,1,0,0,2,2,1,6,1,178,1,999,0,1,1.100743055343628,93.99474334716797,-36.41298294067383,4.858584880828857,5190.84814453125,0
49,9,1,5,0,0,0,1,6,0,146,6,999,0,1,1.0989958047866821,93.9932632446289,-36.41018295288086,4.856921672821045,5191.0126953125,0
40,6,1,5,0,0,0,1,4,0,20,18,999,0,1,1.398483395576477,94.46421813964844,-41.79547882080078,4.952770709991455,5227.79638671875,0
37,4,1,6,0,2,0,0,7,2,252,1,999,0,1,-0.10222922265529633,93.19959259033203,-42.00200653076172,4.077917575836182,5195.755859375,0
29,9,2,6,0,0,0,0,4,2,177,1,4,1,2,-2.894942045211792,92.964599609375,-40.801815032958984,1.265611171722412,5076.39404296875,0
56,3,0,0,0,2,0,0,7,2,212,1,999,1,0,-0.09929125010967255,93.20174407958984,-41.99860763549805,4.077263355255127,5195.91943359375,0
31,0,1,6,0,0,0,0,1,1,75,4,999,0,1,1.4,93.4453353881836,-36.10873794555664,4.957578182220459,5227.97119140625,0
34,0,1,6,0,0,0,0,6,4,139,2,999,0,1,-1.8000571727752686,92.89463806152344,-46.19414520263672,1.3362772464752197,5099.1416015625,0
44,9,2,5,0,2,0,0,0,4,412,2,999,0,1,-1.7989740371704102,93.07620239257812,-47.09022521972656,1.4161391258239746,5099.36962890625,0
36,0,1,6,1,0,0,0,1,2,111,1,999,0,1,1.3967595100402832,93.44563293457031,-36.11790084838867,4.969323635101318,5227.822265625,0
35,1,1,3,0,0,0,1,3,0,260,3,999,0,1,1.3933069705963135,93.91815948486328,-42.69540786743164,4.965087413787842,5228.00341796875,0
30,9,1,3,0,2,0,0,1,3,385,2,999,0,1,1.3959243297576904,93.44428253173828,-36.10614776611328,4.960671424865723,5228.02099609375,0
38,0,2,6,0,2,2,1,6,1,193,4,999,0,1,-1.7935150861740112,92.89266967773438,-46.18098068237305,1.2453734874725342,5099.37744140625,0
36,0,1,6,0,2,0,1,6,0,322,2,999,0,1,1.0940675735473633,93.9944839477539,-36.412960052490234,4.855276584625244,5191.00634765625,0
36,1,1,3,1,2,0,0,3,1,150,4,999,0,1,1.3957386016845703,93.91724395751953,-42.69725799560547,4.958737850189209,5228.04150390625,0
32,0,2,6,0,1,1,0,3,3,137,3,999,0,1,1.4,93.91719055175781,-42.68745803833008,4.964028358459473,5228.1,0
45,7,1,3,1,0,0,0,3,3,210,2,999,0,1,1.4,93.91902923583984,-42.6918830871582,4.958391189575195,5228.07080078125,0
39,7,0,3,0,2,0,1,4,1,81,5,999,0,1,1.3976655006408691,94.46422576904297,-41.796791076660156,4.962801933288574,5227.99755859375,0
48,9,1,3,0,0,0,1,6,3,167,1,999,0,1,1.0995056629180908,93.9936752319336,-36.4084587097168,4.855373859405518,5191.0595703125,0
34,9,0,5,0,2,0,1,6,4,296,2,999,0,1,1.0987370014190674,93.99407958984375,-36.41365432739258,4.858114242553711,5191.14208984375,0
34,9,2,3,0,0,0,0,6,4,63,1,999,0,1,-1.7953790426254272,92.89490509033203,-46.20786666870117,1.284532070159912,5099.1083984375,0
39,9,2,6,0,2,0,0,1,4,224,1,999,0,1,1.3979140520095825,93.44446563720703,-36.11040496826172,4.966243267059326,5227.99462890625,0
54,1,1,2,0,2,0,0,3,1,145,2,999,0,1,1.3953438997268677,93.918701171875,-42.711631774902344,4.955948829650879,5228.1,0
33,4,1,3,1,2,0,1,6,4,111,1,999,0,1,1.1001116037368774,93.99468231201172,-36.40727615356445,4.860201835632324,5190.9775390625,0
32,1,2,3,0,0,0,0,6,1,81,1,999,0,1,-1.797329306602478,92.89350128173828,-46.1914176940918,1.2991552352905273,5099.07763671875,0
33,9,3,5,1,0,0,1,6,0,112,2,999,0,1,1.1026231050491333,93.99281311035156,-36.405609130859375,4.861057281494141,5191.041015625,0
38,0,1,3,0,2,0,0,0,2,118,2,999,1,0,-1.7963629961013794,93.0757827758789,-47.08065414428711,1.410172700881958,5099.279296875,0
25,1,1,2,0,2,0,1,6,0,347,2,999,0,1,1.0961008071899414,93.99272155761719,-36.41189193725586,4.856001853942871,5190.9892578125,0
49,7,0,3,0,0,0,0,0,0,300,3,999,1,0,-1.7948862314224243,93.07562255859375,-47.06980514526367,1.407020092010498,5099.04345703125,0
47,3,0,0,1,0,0,0,3,1,255,1,999,0,1,1.3966162204742432,93.91781616210938,-42.70447540283203,4.956539154052734,5227.86572265625,0
40,1,1,5,0,0,0,0,3,1,81,5,999,0,1,1.3977508544921875,93.91666412353516,-42.70182418823242,4.961698055267334,5227.93310546875,0
48,7,0,3,1,0,0,0,0,2,235,2,999,1,0,-1.7953276634216309,93.07675170898438,-47.084774017333984,1.414947271347046,5099.17431640625,0
58,10,1,0,1,2,0,0,5,2,438,4,999,0,1,-1.7991383075714111,92.84467315673828,-49.98888397216797,1.54203200340271,5099.17724609375,0
35,0,2,6,1,0,0,0,3,2,250,1,999,0,1,1.4,93.91900634765625,-42.70189666748047,4.957751274108887,5228.1,0
45,1,1,1,1,2,0,0,1,2,153,1,999,0,1,1.3976783752441406,93.44612121582031,-36.103572845458984,4.9604573249816895,5228.02001953125,0
33,2,1,1,0,2,0,0,3,0,168,7,999,0,1,1.3961130380630493,93.91783142089844,-42.694698333740234,4.957564830780029,5228.0244140625,0
43,10,2,7,0,2,0,0,7,2,87,3,999,0,1,-0.09647807478904724,93.20062255859375,-41.995338439941406,4.076046943664551,5195.7998046875,0
36,1,1,2,0,2,0,0,6,2,265,1,999,0,1,-1.7962034940719604,92.89390563964844,-46.203468322753906,1.2699034214019775,5099.14501953125,0
41,2,2,3,0,2,0,1,3,2,153,2,999,0,1,1.4,93.91840362548828,-42.69337463378906,4.961742877960205,5228.0751953125,0
32,1,1,2,0,1,1,1,0,0,107,3,999,0,1,-1.799452781677246,93.07545471191406,-47.09477615356445,1.4824202060699463,5099.16162109375,0
44,7,2,3,0,0,0,1,4,3,362,3,998,0,1,1.3961430788040161,94.46508026123047,-41.79246520996094,4.957883358001709,5228.00830078125,0
51,0,2,6,0,2,2,0,6,4,120,3,999,0,1,-1.803642988204956,92.8940200805664,-46.19104766845703,1.334425926208496,5099.32763671875,0
45,9,1,5,0,2,0,1,6,4,164,5,999,0,1,1.1012582778930664,93.9944076538086,-36.40425491333008,4.860795497894287,5190.9765625,0
52,4,0,6,0,0,0,0,7,1,577,1,999,0,1,-0.10096409916877747,93.20036315917969,-42.00235366821289,4.188185214996338,5195.74755859375,0
33,0,2,6,0,2,0,1,4,3,61,2,999,0,1,1.4,94.46294403076172,-41.79750442504883,4.961770057678223,5227.77734375,0
35,1,1,3,0,0,0,1,4,2,153,14,999,0,1,1.398895025253296,94.46337890625,-41.805294036865234,4.962825298309326,5227.9375,0
53,9,1,7,0,0,0,1,4,0,52,2,999,0,1,1.398685097694397,94.46475219726562,-41.79523849487305,4.95584774017334,5227.9619140625,0
43,1,1,2,0,0,0,1,6,3,155,1,999,0,1,1.1026012897491455,93.99262237548828,-36.41239929199219,4.855136871337891,5191.04052734375,0
38,1,1,0,0,2,0,0,7,2,163,2,999,0,1,-0.09775176644325256,93.20098114013672,-41.992225646972656,4.069810390472412,5195.65576171875,0
31,2,1,3,0,2,0,1,4,2,305,2,999,0,1,1.3981332778930664,94.46253204345703,-41.794742584228516,4.952365875244141,5227.9111328125,0
25,1,2,3,1,2,0,0,6,1,23,1,999,0,1,-1.7984373569488525,92.8931655883789,-46.19583511352539,1.3033473491668701,5099.33984375,0
30,1,2,0,0,2,0,0,3,3,82,2,999,0,1,1.3972584009170532,93.91654205322266,-42.7004280090332,4.958704471588135,5228.04931640625,0
34,9,2,5,0,0,0,0,1,1,237,1,998,1,0,-2.8947672843933105,92.20220947265625,-31.406402587890625,0.8644850850105286,5076.330078125,0
33,6,2,0,0,0,0,0,7,4,174,1,999,1,0,-0.10088257491588593,93.19966888427734,-41.99821090698242,4.119204998016357,5195.689453125,0
38,6,2,7,0,0,0,0,3,3,842,8,999,0,1,1.397444725036621,93.91666412353516,-42.70294952392578,4.958740711212158,5227.98583984375,0
41,2,0,3,1,2,0,0,3,1,71,5,999,0,1,1.4,93.91656494140625,-42.69635772705078,4.959494590759277,5228.1,0
38,2,1,5,0,2,2,0,0,1,278,2,999,1,0,-1.7950718402862549,93.0766830444336,-47.095977783203125,1.467421054840088,5099.1748046875,0
49,0,0,3,0,0,0,1,6,0,132,1,999,0,1,1.0955359935760498,93.9922866821289,-36.40381622314453,4.866568565368652,5190.82568359375,0
30,1,1,2,0,2,2,1,6,2,645,2,999,0,1,1.1001801490783691,93.99351501464844,-36.399818420410156,4.864959716796875,5190.99560546875,0
46,1,0,2,0,0,0,1,6,4,418,2,999,0,1,1.103423833847046,93.9931411743164,-36.407127380371094,4.857143402099609,5190.9111328125,0
41,0,2,6,1,2,2,0,1,4,132,3,999,0,1,1.399139165878296,93.44430541992188,-36.09919357299805,4.966224670410156,5228.05810546875,0
33,6,1,2,1,2,0,0,3,2,226,1,999,0,1,1.3987730741500854,93.91647338867188,-42.700775146484375,4.958656311035156,5227.95263671875,0
53,0,1,3,1,0,0,0,1,2,201,1,999,0,1,1.399957537651062,93.44304656982422,-36.08765411376953,4.958987712860107,5227.869140625,0
40,9,1,5,0,2,0,0,7,2,180,1,999,1,0,-0.10491146147251129,93.20149993896484,-42.00529098510742,4.076345443725586,5195.70263671875,0
34,1,1,2,0,0,0,1,4,3,7,1,999,0,1,-1.694127082824707,94.05352020263672,-39.799285888671875,0.7053249478340149,4991.83447265625,0
32,6,1,1,0,2,0,0,6,1,1120,3,5,1,2,-1.7980090379714966,92.89303588867188,-46.19647979736328,1.3590612411499023,5099.2958984375,0
61,4,1,5,0,0,0,0,9,3,380,1,999,0,1,-1.097790241241455,94.19821166992188,-37.490230560302734,0.877343475818634,4963.78955078125,0
52,9,1,3,0,2,0,0,7,3,384,1,999,0,1,-0.10185620188713074,93.20099639892578,-41.9979133605957,4.152167320251465,5195.80224609375,0
30,0,0,6,1,2,0,1,4,0,40,1,999,0,1,1.3955777883529663,94.46513366699219,-41.79256057739258,4.966307640075684,5228.0166015625,0
30,9,1,6,0,0,2,0,7,2,180,1,999,1,0,-0.09882998466491699,93.20162963867188,-41.99782943725586,4.076234817504883,5195.7265625,0
35,1,2,3,1,0,0,0,3,2,117,3,999,0,1,1.3950157165527344,93.91763305664062,-42.70067596435547,4.958530902862549,5228.07763671875,0
54,3,0,6,1,2,0,0,3,1,57,4,999,0,1,1.4,93.91793823242188,-42.6998405456543,4.963085174560547,5228.0869140625,0
80,5,0,0,0,0,0,0,8,3,125,1,999,0,1,-3.3967947959899902,92.43315887451172,-26.920774459838867,0.7521999478340149,5017.7890625,0
28,1,2,3,0,0,0,1,4,2,1016,1,999,0,1,1.3995287418365479,94.46380615234375,-41.7985725402832,4.958941459655762,5228.0322265625,0
32,9,2,6,0,0,0,1,1,1,52,6,999,0,1,1.3916274309158325,93.44397735595703,-36.110958099365234,4.963599681854248,5228.04833984375,0
30,0,1,3,0,2,0,0,3,0,362,2,999,0,1,1.3946685791015625,93.91626739501953,-42.698516845703125,4.951954364776611,5228.07275390625,0
26,1,1,2,0,2,0,0,3,1,159,2,999,0,1,1.3990068435668945,93.9162826538086,-42.697059631347656,4.957055568695068,5228.07861328125,0
30,4,2,3,0,0,2,0,6,4,402,2,999,0,1,-1.8008815050125122,92.89540100097656,-46.18533706665039,1.337968111038208,5099.208984375,0
71,5,1,6,0,2,0,0,1,2,1111,1,999,0,1,-2.89664626121521,92.20187377929688,-31.415794372558594,0.8278589844703674,5076.505859375,0
47,0,1,5,0,0,0,1,4,1,317,6,999,0,1,1.397773027420044,94.46308135986328,-41.787376403808594,4.8622002601623535,5227.962890625,0
40,1,2,2,0,2,0,1,4,1,129,3,999,0,1,1.3984202146530151,94.46408081054688,-41.804161071777344,4.865875720977783,5227.9970703125,0
31,1,1,2,0,2,0,0,6,0,122,1,999,1,0,-1.7981152534484863,92.8935546875,-46.20011520385742,1.3158330917358398,5099.0810546875,0
25,0,2,5,0,2,0,0,0,4,67,1,999,0,1,-1.7963438034057617,93.0762939453125,-47.09367370605469,1.4489896297454834,5099.16259765625,0
36,0,0,3,0,2,0,0,3,4,390,3,999,0,1,1.3986680507659912,93.91805267333984,-42.69992446899414,4.960725784301758,5228.04541015625,0
36,7,2,2,0,2,2,1,6,3,118,1,999,0,1,1.0982942581176758,93.99234008789062,-36.40349197387695,4.855382919311523,5190.95361328125,0
54,9,1,1,0,2,0,0,3,1,177,17,999,0,1,1.3975510597229004,93.91766357421875,-42.68650817871094,4.959048271179199,5227.85791015625,0
49,9,1,0,0,0,2,0,7,0,295,2,999,0,1,-0.09494364261627197,93.20068359375,-42.000518798828125,4.022097110748291,5195.7900390625,0
29,1,1,2,0,2,0,0,3,3,139,4,999,0,1,1.3994483947753906,93.91795349121094,-42.69388961791992,4.961177349090576,5227.98486328125,0
46,4,1,7,0,2,0,1,6,3,149,1,999,0,1,1.1001511812210083,93.99562072753906,-36.408573150634766,4.8511061668396,5191.13427734375,0
41,2,2,6,1,2,0,1,6,3,19,1,999,0,1,1.0994296073913574,93.99469757080078,-36.407955169677734,4.855191230773926,5190.94287109375,0
32,6,2,6,0,2,0,0,4,1,64,1,999,0,1,-2.894860029220581,92.96463012695312,-40.803192138671875,1.2620506286621094,5076.24755859375,0
46,4,1,6,0,2,0,0,0,2,363,1,999,0,1,-1.7944852113723755,93.07604217529297,-47.10019302368164,1.3698463439941406,5099.2705078125,0
28,1,1,2,0,2,0,0,6,2,341,3,999,0,1,-1.7984036207199097,92.89434051513672,-46.19502258300781,1.269885778427124,5099.19189453125,0
25,6,0,6,0,2,0,1,0,1,173,2,999,0,1,-1.7999552488327026,93.07596588134766,-47.09134292602539,1.4044573307037354,5099.32568359375,0
44,1,2,0,0,2,0,1,6,2,112,1,998,0,1,1.103698968887329,93.99275970458984,-36.39650344848633,4.857587814331055,5190.8779296875,0
